"Day","Product variant SKU","Product ID","Orders","Gross sales","Discounts","Returns","Net sales","Shipping charges","Duties","Additional fees","Taxes","Total sales","Net items sold","Day (previous_period)","Orders (previous_period)","Gross sales (previous_period)","Discounts (previous_period)","Returns (previous_period)","Net sales (previous_period)","Shipping charges (previous_period)","Duties (previous_period)","Additional fees (previous_period)","Taxes (previous_period)","Total sales (previous_period)","Net items sold (previous_period)","Orders (previous_period) ","Gross sales (previous_period) ","Discounts (previous_period) ","Returns (previous_period) ","Net sales (previous_period) ","Shipping charges (previous_period) ","Duties (previous_period) ","Additional fees (previous_period) ","Taxes (previous_period) ","Total sales (previous_period) ","Net items sold (previous_period) "
"2026-05-12","PVR104-46",8092463431867,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR37-32",8160085475515,4,10360,0,0,10360,0,0,0,0,10360,4,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR30-40",7980574867643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","C109-38",7903699173563,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","STP5-34",8279997677755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",0,0,0,-1,-1,0,0,0,0,-1,-1,,,,100,100,,,,,100,100
"2026-05-12","JR37-40",8160085475515,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PV192-40",8192284491963,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR30-32",7980574867643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K164-32",8030145773755,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","CMSL8",8073786982587,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,4241.5,0,0,4241.5,0,0,0,0,4241.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR35-36",8225084899515,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K188-30",8279989190843,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","LS6-40",8005923078331,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,990,0,0,990,0,0,0,0,990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K25-34",7902973100219,2,3780,0,0,3780,0,0,0,0,3780,2,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","STP4-32",8279997579451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CHR1-40",8275990479035,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR34-30",8225071530171,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,2848.47,0,0,2848.47,0,0,0,0,2848.47,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","LS5-40",8005922717883,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,990,0,0,990,0,0,0,0,990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV2-42",7992988532923,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PV51-34",7903698780347,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CMPV229",8293008375995,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2992.5,0,0,2992.5,0,0,0,0,2992.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV17-30",7903698190523,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JOG5-S",8178649497787,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1245,0,0,1245,0,0,0,0,1245,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K25-38",7902973100219,2,3780,0,0,3780,0,0,0,0,3780,2,"2026-04-17",2,3980,0,0,3980,0,0,0,0,3980,2,0,-5.025,,,-5.025,,,,,-5.025,0
"2026-05-12","JR40-36",8299883462843,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K25-40",7902973100219,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV2-32",7992988532923,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",2,3980,0,0,3980,0,0,0,0,3980,2,-50,-52.512,,,-52.512,,,,,-52.512,-50
"2026-05-12","CHR1-32",8275990479035,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR34-42",8225071530171,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV2-36",7992988532923,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","CHR3-34",8275992281275,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","LS5-30",8005922717883,1,990,0,0,990,0,0,0,0,990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PV134-34",7909943967931,3,5670,0,0,5670,0,0,0,0,5670,3,"2026-04-17",2,3980,0,0,3980,0,0,0,0,3980,2,50,42.462,,,42.462,,,,,42.462,50
"2026-05-12","K193-38",8279989649595,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",0,0,0,-1,-1,0,0,0,0,-1,-1,,,,100,100,,,,,100,100
"2026-05-12","JR18-30",8154520912059,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","J6-36",7946385096891,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVR168-32",8092464447675,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,0,0,,,0,,,,,0,0
"2026-05-12","PT13-30",8198124077243,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,-1990,0,0,0,0,0,0,0,-100,-100,,100,,,,,,,
"2026-05-12","JR37-42",8160085475515,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","CR232-30",8073702539451,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV24-34",7903697928379,2,3780,0,0,3780,0,0,0,0,3780,2,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","J30-46",7181458702523,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","STP5-36",8279997677755,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,0,0,,,0,,,,,0,0
"2026-05-12","CMPV159",7891750322363,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,3790.5,0,0,3790.5,0,0,0,0,3790.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVRM3-32",8248608751803,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR12-42",8008514502843,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","CSP3-XL",8268914983099,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR41-30",8299887001787,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PV10-34",7903698157755,5,7710,0,0,7710,0,0,0,0,7710,5,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,400,287.437,,,287.437,,,,,287.437,400
"2026-05-12","J30-36",7181458702523,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR37-30",8160085475515,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",2,5180,0,0,5180,0,0,0,0,5180,2,-50,-50,,,-50,,,,,-50,-50
"2026-05-12","K164-42",8030145773755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVRM1-34",8248603771067,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","LP11-36",8276466860219,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K177-32",8225195655355,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","CS1-XL",8093149266107,1,990,0,0,990,0,0,0,0,990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","CR235-36",8073717252283,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR18-42",8154520912059,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","LP10-30",8276466368699,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-12","K179-32",8225217216699,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,0,0,,,0,,,,,0,0
"2026-05-12","PT6-36",8017495785659,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CMWS-MIS-06",8258156462267,1,9786,0,0,9786,0,0,0,0,9786,2,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","LS4-30",8005922521275,1,990,0,0,990,0,0,0,0,990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K153-38",8030314070203,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PVR187-36",8071057506491,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K134-32",7903686328507,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CMPV36",6923698405563,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2992.5,0,0,2992.5,0,0,0,0,2992.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVRT5-30",8136385167547,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","STP2-36",8279995318459,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K187-32",8279988666555,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVRT3-38",8136055783611,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PT10-36",8017630658747,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K188-38",8279989190843,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVRM4-32",8248608915643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2290,0,0,2290,0,0,0,0,2290,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","J14-44",8225091027131,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1490,0,0,1490,0,0,0,0,1490,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVR168-36",8092464447675,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",3,7770,0,0,7770,0,0,0,0,7770,3,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","J15-36",8267348738235,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR20-38",8154527924411,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR37-38",8160085475515,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-17",3,7770,0,0,7770,0,0,0,0,7770,3,-33.333333333333336,-33.333,,,-33.333,,,,,-33.333,-33.333333333333336
"2026-05-12","CML54",7919293333691,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2992.5,0,0,2992.5,0,0,0,0,2992.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","J12-32",8153474269371,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K152-38",7903697338555,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K180-42",8225222394043,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV183-40",7993011503291,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PT13-38",8198124077243,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR30-38",7980574867643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K164-38",8030145773755,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PV176-36",8008726642875,1,1590,0,0,1590,0,0,0,0,1590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K171-36",8014351597755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR11-32",8008514175163,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVR104-38",8092463431867,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVR168-40",8092464447675,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PVRT2-38",8136373174459,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K165-38",8030144954555,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","STP3-34",8279996891323,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K133-38",7992980111547,2,2980,0,0,2980,0,0,0,0,2980,2,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PVR36-38",8092463694011,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV51-32",7903698780347,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,0,-5.025,,,-5.025,,,,,-5.025,0
"2026-05-12","PV17-36",7903698190523,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","SS10-S",8076568723643,1,98.37,0,0,98.37,0,0,0,0,98.37,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","STP2-38",8279995318459,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR36-40",8225088635067,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PVRM4-30",8248608915643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,4580,0,0,4580,0,0,0,0,4580,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVRT2-34",8136373174459,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CHR3-32",8275992281275,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K153-36",8030314070203,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CMPV208",8030414241979,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,3742.5,0,0,3742.5,0,0,0,0,3742.5,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CHR1-34",8275990479035,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,3980,0,0,3980,0,0,0,0,3980,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVR20-36",8141171884219,2,5180,0,0,5180,0,0,0,0,5180,2,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","SS12-XXL",8076569116859,1,990,0,0,990,0,0,0,0,990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K163-38",8030142955707,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",1,2290,0,0,2290,0,0,0,0,2290,1,0,0,,,0,,,,,0,0
"2026-05-12","PT16-34",8198126960827,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,3780,0,0,3780,0,0,0,0,3780,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K7-38",7903701139643,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PT11-38",8197334630587,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PVR104-32",8092463431867,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","LP11-42",8276466860219,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR10-38",7980574605499,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR8-30",8004700078267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PVRM1-44",8248603771067,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K7-36",7903701139643,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,0,0,,,0,,,,,0,0
"2026-05-12","PVRM2-44",8248608555195,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",1,2290,0,0,2290,0,0,0,0,2290,1,0,0,,,0,,,,,0,0
"2026-05-12","CHR2-34",8275224494267,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K171-38",8014351597755,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K164-36",8030145773755,1,2290,0,0,2290,0,0,0,0,2290,1,"2026-04-17",1,2290,0,0,2290,0,0,0,0,2290,1,0,0,,,0,,,,,0,0
"2026-05-12","K182-38",8225238319291,1,1790,0,0,1790,0,0,0,0,1790,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PV24-32",7903697928379,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PV10-40",7903698157755,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K13-42",7903686262971,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PT7-30",8017629806779,2,3980,0,0,3980,0,0,0,0,3980,2,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,100,100,,,100,,,,,100,100
"2026-05-12","LP7-40",8276468138171,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,3980,0,0,3980,0,0,0,0,3980,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K7-34",7903701139643,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,-1790,0,0,0,0,0,0,0,-100,-100,,100,,,,,,,
"2026-05-12","CS5-XXL",8093149855931,1,990,0,0,990,0,0,0,0,990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","JR8-34",8004700078267,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",2,5180,0,0,5180,0,0,0,0,5180,2,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","LP7-38",8276468138171,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PVR206-34",8211440664763,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",3,5970,0,0,5970,0,0,0,0,5970,3,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","PV10-32",7903698157755,1,1890,0,0,1890,0,0,0,0,1890,1,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,0,-5.025,,,-5.025,,,,,-5.025,0
"2026-05-12","JR8-44",8004700078267,1,2490,0,0,2490,0,0,0,0,2490,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","LP7-30",8276468138171,1,1990,0,0,1990,0,0,0,0,1990,1,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,0,0,,,0,,,,,0,0
"2026-05-12","PT7-40",8017629806779,1,197.72,0,0,197.72,0,0,0,0,197.72,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","K152-36",7903697338555,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,-1790,0,0,0,0,0,0,0,-100,-100,,100,,,,,,,
"2026-05-12","PVRT3-34",8136055783611,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","JR37-36",8160085475515,1,2590,0,0,2590,0,0,0,0,2590,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","CS2-XXL",8093149462715,1,990,0,0,990,0,0,0,0,990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","PVRT5-32",8136385167547,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,2590,0,0,2590,0,0,0,0,2590,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","CS2-XL",8093149462715,1,990,0,0,990,0,0,0,0,990,1,"2026-04-17",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
"2026-05-12","LP7-34",8276468138171,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1990,0,0,1990,0,0,0,0,1990,1,-100,-100,,,-100,,,,,-100,-100
"2026-05-12","K13-36",7903686262971,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",0,0,0,-1990,-1990,0,0,0,0,-1990,-1,,,,100,100,,,,,100,100
"2026-05-12","JR36-36",8225088635067,0,0,0,0,0,0,0,0,0,0,0,"2026-04-17",1,1790,0,0,1790,0,0,0,0,1790,1,-100,-100,,,-100,,,,,-100,-100
